COOPID,WBANID,Prelim,year,month,day,Tmax,Tmin,Tobs,Tmean,Cdd,Hdd,Prcp,Snow,Snwd,meanTmean,meanTmax,meanTmin,highTmax,lowTmin,sumCdd,sumHdd,sumprcp,sumsnow
170100,99999, ,1982,12,12,34,9,9,22,0,43,0,0,5
170100,99999, ,1982,12,13,10,-8,-6,1,0,64,0,0,4
170100,99999, ,1982,12,14,14,-8,14,3,0,62,0,0,4
170100,99999, ,1982,12,15,32,14,26,23,0,42,0,0,2
170100,99999, ,1982,12,16,40,16,40,28,0,37,0,0,0
170100,99999, ,1982,12,17,50,35,99999,43,0,22,0.70,0,0
170100,99999, ,1982,12,18,99999,6,16,99999,99999,99999,0,0,0
170100,99999, ,1982,12,19,25,15,20,20,0,45,0,T,T
170100,99999, ,1982,12,20,27,20,99999,24,0,41,0,T,T
170100,99999, ,1982,12,21,29,20,27,25,0,40,0.41,5.0,5
170100,99999, ,1982,12,22,33,14,15,24,0,41,0,0,5
170100,99999, ,1982,12,23,29,8,12,19,0,46,0,0,4
170100,99999, ,1982,12,24,31,12,30,22,0,43,0,0,3
170100,99999, ,1982,12,25,45,30,40,38,0,27,0,0,1
170100,99999, ,1982,12,26,52,35,50,44,0,21,0.58,0,0
170100,99999, ,1982,12,27,55,23,24,39,0,26,0,0,0
170100,99999, ,1982,12,28,43,23,45,33,0,32,0.25,0,0
170100,99999, ,1982,12,29,56,43,52,50,0,15,0.05,0,0
170100,99999, ,1982,12,30,57,27,28,42,0,23,0,0,0
170100,99999, ,1982,12,31,35,23,31,29,0,36,0,0,0,31.0,40.8,21.2,63,-8,0,1003,2.69,9.5

170100,99999, ,1983,01,1,40,23,33,32,0,33,0.02,0.5,1
170100,99999, ,1983,01,2,38,28,35,33,0,32,0,0,T
170100,99999, ,1983,01,3,41,11,11,26,0,39,0,0,0
170100,99999, ,1983,01,4,23,-5,-4,9,0,56,0,0,0
170100,99999, ,1983,01,5,28,-5,22,12,0,53,0,T,T
170100,99999, ,1983,01,6,40,23,32,32,0,33,0.10,0,T
170100,99999, ,1983,01,7,42,22,29,32,0,33,0,0,0
170100,99999, ,1983,01,8,42,28,33,35,0,30,0.30,1.3,1
170100,99999, ,1983,01,9,38,4,6,21,0,44,0,0,0
170100,99999, ,1983,01,10,23,5,22,14,0,51,0,0,0
170100,99999, ,1983,01,11,50,22,49,36,0,29,0,0,0
170100,99999, ,1983,01,12,52,34,99999,43,0,22,0.63,0,0
170100,99999, ,1983,01,13,99999,10,13,99999,99999,99999,0.08,1.0,1
170100,99999, ,1983,01,14,26,12,20,19,0,46,0,0,0
170100,99999, ,1983,01,15,30,20,24,25,0,40,0,0,0
170100,99999, ,1983,01,16,30,21,23,26,0,39,0.90,8.0,8
170100,99999, ,1983,01,17,28,15,16,22,0,43,0.10,4.5,12
170100,99999, ,1983,01,18,29,1,2,15,0,50,0,T,12
170100,99999, ,1983,01,19,10,-11,-8,0,0,65,0,0,12
170100,99999, ,1983,01,20,9,-9,-7,0,0,65,0,0,11
170100,99999, ,1983,01,21,16,-7,5,5,0,60,0,0,10
170100,99999, ,1983,01,22,20,5,14,13,0,52,0,0,10
170100,99999, ,1983,01,23,30,14,29,22,0,43,0,0,10
170100,99999, ,1983,01,24,46,14,44,30,0,35,1.20,0,6
170100,99999, ,1983,01,25,45,29,32,37,0,28,0,0,5
170100,99999, ,1983,01,26,45,18,20,32,0,33,0,0,4
170100,99999, ,1983,01,27,20,7,13,14,0,51,0,0,4
170100,99999, ,1983,01,28,25,11,14,18,0,47,0,0,4
170100,99999, ,1983,01,29,28,12,14,20,0,45,0,0,4
170100,99999, ,1983,01,30,36,14,28,25,0,40,0,0,4
170100,99999, ,1983,01,31,35,28,33,32,0,33,0.90,0,4,22.4,32.2,12.7,52,-11,0,1270,4.23,15.3

170100,99999, ,1983,02,1,37,27,31,32,0,33,0,T,3
170100,99999, ,1983,02,2,39,21,26,30,0,35,0,T,3
170100,99999, ,1983,02,3,41,21,41,31,0,34,0,0,2
170100,99999, ,1983,02,4,48,37,38,43,0,22,0.52,0,99999
170100,99999, ,1983,02,5,41,12,14,27,0,38,0.06,1.5,2
170100,99999, ,1983,02,6,99999,99999,99999,99999,99999,99999,0,0,99999
170100,99999, ,1983,02,7,22,9,14,16,0,49,0,0,99999
170100,99999, ,1983,02,8,28,13,24,21,0,44,1.58,10.0,99999
170100,99999, ,1983,02,9,28,18,19,23,0,42,0.01,0,10
170100,99999, ,1983,02,10,26,-3,1,12,0,53,0,0,10
170100,99999, ,1983,02,11,17,-6,1,6,0,59,0,0,99999
170100,99999, ,1983,02,12,21,-4,-4,9,0,56,0,0,99999
